name,id
Sarah Smith,1773116
Douglas Sheridan,1773117
Katina Robillard,1773118
Jacqueline Stewart,1414747
Artine Brown,169792
Sandra-Jessica Couturier,1773121
Mike Dopud,64674
Levi Woods,1773126
Hal Scardino,69301
Litefoot,69302
Lindsay Crouse,32225
Rishi Bhat,1318612
David Keith,18181
Sakina Jaffrey,34200
Vincent Kartheiser,52646
Nestor Serrano,14331
Don Shanks,33299
Jeffrey Landman,1762957
Tamara Glynn,1414791
Jonathan Chapin,1762960
Matthew Walker,1228823
Wendy Foxworth,1762963
Betty Carvalho,161408
Frankie Como,1762965
David Ursin,160374
Harper Roisman,157616
Max Robinson,1107848
Fenton Quinn,63484
Gregory Nicotero,59287
Christopher Adamson,64102
J. B. Blanc,136152
Henry Cavill,73968
Michael McGlone,69298
Maxine Bahns,21398
Catherine Deneuve,50
Stephen Rea,9029
Justin Chambers,20746
Bill Treacher,43680
Daniel Mesguich,3593
David Schofield,939
Steve Speirs,25441
Jan-Gregor Kremp,17545
Jeremy Clyde,73172
Jean-Pierre Castaldi,20800
Tsilla Chelton,24942
Marlon Brando,3084
Paul Soles,1215283
Jamie Harrold,86919
Serge Houde,41746
Gary Farmer,15439
Martin Drainville,543212
Claude Despins,146092
Richard Waugh,173835
Marie-Josée Colburn,239960
Thinh Truong Nguyen,1696124
Carlo Essagian,1696125
Christian Tessier,43612
Lenie Scoffié,936196
Bobby Brown,1696131
Maurice Demers,1684843
Eric Hoziel,190060
Richard Zeman,129419
Cassandra Wilson,1246316
Mose Allison,1696190
Sally Kirkland,12134
Ellen DeGeneres,14
Elizabeth Hurley,13918
Geoffrey Blake,148122
Gail Boggs,3422
Jenna Byrne,1075005
RuPaul,78589
Merrin Dungey,1214164
Ian Gomez,34457
Gavin Grazer,38572
Chris Hogan,90659
Larry "Flash" Jenkins,124603
Wendle Josepher,9999
Scott LaRose,84212
John Livingston,77331
Mitzi McCall,102794
Jim Meskimen,30697
Don Most,101378
James Ritz,129466
Steven Shenbaum,172339
Steve Kehela,168588
Jo McGinley,1557453
John Pirruccello,1178193
Charles Arthur Berg,1044042
Anthony Jensen,75755
Sommer Garcia,1848718
Jennifer Elise Cox,112052
Mark Wheeler,152718
Anna Karin,42145
George Plimpton,95741
Merrill Markoe,1236861
Jay Leno,14991
Sonia Bhalla,1549747
Lolita Davidovich,12139
Master P,65164
Dwight Yoakam,20309
Gladys Knight,10676
Regina Russell Banali,42226
Meredith Scott Lynn,151384
Tom Todoroff,1214304
André Benjamin,37934
Eric Idle,10713
Frank Sinatra Jr.,185588
Robert Wagner,9208
Johnny Grant,1221271
Smokey Robinson,107617
Shawn Woods,21472
Gregg Daniel,66653
Darrell Foster,49921
Christopher Wiehl,131647
Ernest Harden Jr.,36040
Brianna Brown,52271
Chris Kattan,58317
Ali Larter,17303
Max Perlich,7268
Jeffrey Combs,27993
Dick Beebe,69157
Slavitza Jovan,562314
Lisa Loeb,98879
James Marsters,47297
Jeannette Lewis,218907
Janet Tracy Keijser,98871
Jaye Davidson,228173
Adrian Dunbar,42566
Tony Slattery,162398
Birdy Sweeney,188478
Breffni McKenna,1393548
Joe Savino,1234613
Josephine White,1393549
Shar Campbell,1393550
Bryan Coleman,111846
Ray De-Haan,1393551
David Crionelly,1393552
Jack Carr,1593857
Andrée Bernard,156381
Moon Bloodgood,56455
Annika Marks,1099170
Robin Weigert,79087
Jennifer Kumiyama,1519596
Tobias Forrest,1448895
Jarrod Bailey,1009266
Daniel Quinn,85949
B.J. Clinkscales,1464843
Rhea Perlman,24203
Wendy Crewson,19957
Eric Lloyd,27564
Paige Tamada,141801
Larry Brandenburg,92119
Jayne Eastwood,4568
Kenny Vadas,190621
Chris Benson,76105
Chyler Leigh,69210
Mia Kirshner,18658
Cerina Vincent,52365
Molly Ringwald,21625
Nectar Rose,36137
Kyle Cease,40981
Desi Lydic,90719
Deon Richmond,35596
Eric Jungmann,37005
Ron Lester,77174
Cody McMains,154038
Sam Huntington,53492
JoAnna Garcia,99206
Ed Lauter,21523
Paul Gleason,7675
Nathan West,55115
Michelle Holgate,1773757
Jeanette Miller,58929
Benjamin Waldow,1773766
Josh Radnor,144009
Ross Mulholland,1773770
Dean Sheremet,1240066
Hayley Zelniker,1773776
Lukas Behnken,72986
Josh Jacobson,74722
Amber Goetz,1773779
Joy Bisco,1216483
Morisa Taylor Kaplan,1773780
George Wyner,14669
Ned Brower,80224
Peter Simon,1228313
Joy Gohring,81955
Tracy Kay,1773781
Jessica Asher,1773787
Sean Smith,87019
Heather Brown,1773788
Ean Mering,1171948
Julie Welch,1328797
Daniel Bess,1212244
Rob Benedict,52937
Banks McClintock,1773791
Jay Johnston,1215262
Jesse Capelli,550247
Daniel Spink,1517843
Jim Wise,1218308
Kimi Bateman,1773793
Staci B. Flood,1773796
Sarah Christine Smith,203263
China Shavers,235848
H. Jon Benjamin,185773
Paul Goebel,1213137
Marissa Fedele,1773848
Samuel Givens,1773850
Alec Murdock,1744177
Cynthena Sanders,1228788
Will Gill Jr.,1707350
Nick Zephyrin,1773853
Heidi Androl,1239773
Ian Aronson,1773859
Sam Ayers,1217941
Nick Bakay,78435
Candice T. Cain,1609292
Maylen Calienes,1205131
Marcus Edward,1773864
Arturo Elizondo,1773865
David M. Francis,1773867
Melissa Joan Hart,78501
Kelly S. King,1300857
Jarrett Lennon,10438
Tracey McCall,133628
Jennifer Schlueter,1773872
Gena Shaw,173990
Abraham Smith,1773874
Tessa,1773875
Cassie Townsend,1773877
Jeremiah Vaughn,1473327
Susan Anne Wall,1773887
Wesley Snipes,10814
Michael Biehn,2712
Ralph Bellamy,1208
Laura San Giacomo,1212
Alex Hyde-White,747
Amy Yasbeck,1219
Judith Baldwin,1220
Hank Azaria,5587
John David Carson,42162
Michael French,1779786
Allan Kent,1708724
Stacy Keach, Sr.,1211994
Scott Marshall,166393
Q'orianka Kilcher,69225
August Schellenberg,18260
Wes Studi,15853
David Thewlis,11207
Yorick van Wageningen,31387
Noah Taylor,1284
Michael Greyeyes,154647
Jake Curran,3551
Alex Meraz,84217
Rupert Grint,10989
Julie Walters,477
Michelle Duncan,32248
Oliver Milburn,95023
Jim Norton,14950
Chandra Ruegg,1229194
Rose Keegan,141355
Jacques Kerr,1824595
Annabelle Apsion,80369
Iain McColl,1087561
Don Wetherhead,1824609
Christopher Reeve,20006
Margot Kidder,20011
Jackie Cooper,55278
Jon Cryer,69718
Sam Wanamaker,21520
Mariel Hemingway,10447
Mark Pillow,1062160
Damian McLawhorn,1458949
Stanley Lebor,27823
Don Fellows,662
Robert Beatty,251
Bradley Lavelle,25530
Mac McDonald,33403
Steve Plytas,140148
Yvonne Zima,37252
Tom Amandes,126471
Alan North,53584
Kristen Bone,141460
Jennifer Pisana,141461
Anna Kendrick,84223
Anna Camp,221098
Rebel Wilson,221581
Ben Platt,1107296
Adam Devine,212604
Alexis Knapp,999790
Ester Dean,1072572
Hana Mae Lee,1107297
John Benjamin Hickey,21179
Freddie Stroma,234934
Wanetah Walmsley,550117
Shelley Regner,1107299
Caroline Fourmy,1107300
Nicole Lovince,1107301
Utkarsh Ambudkar,929511
Michael Viruet,1107304
David Del Rio,210389
Jinhee Joung,1107305
Jacob Wysocki,145131
Jawan Harris,1347277
Richard Kohnke,1188269
Scott Shilstone,1347281
Drew Battles,144843
Katrina Despain,1347282
Cameron Deane Stewart,1108829
Kether Donohue,588972
Karen Gonzales,1347283
Lauren Gros,1347284
Alex Biglane,1347285
Michael Alexander,1347286
Tyler Forrest,1265767
Har Mar Superstar,1107306
Jason Jones,185805
Jabari Thomas,109790
Steven Bailey,1347288
Michael Anaya,1347289
Gregory Gorenc,1347290
Brian Silver,1347291
Wes Lagarde,1347292
Jonathan Brannan,1347293
Donald Watkins,1347294
Jessica Jain,1347295
Nate Howard,1347296
Ben Haist,1347297
Rose Davis,1347298
Chiara Pittman,1347299
Emilia Graves,1044197
Emily Rodriguez,1347301
Sawyer McLeod,1347302
Chase Cooksey,1347303
Adam Gilbert,1347304
Megan Dupre,1347305
Monika Guiberteau,1347307
Jessica Poumaroux,1347309
Elizabeth Chance,1347311
Margo Melancon,1347312
Brooke Fontenot,1347313
Maya Estephanos,1347316
Brian Mason,1290615
Xavier Joe Wilcher,1347318
Julia Friedman,1347319
Esther Long,1347320
Aakomon Jones,1347321
Sora Connor,1290572
Elise Wilson,1347322
Sean Bankhead,1290585
Matthew Laraway,1290642
Madison Benson,1290569
Kenneth Tipton,1347326
Jeremy Strong,1347327
Dylan Cheek,1347328
Naeemah McCowan,1347329
Allison Sahonic,1347330
Codie L. Wiggins,1347331
Kelly Snow,1347332
Nathan Swedberg,1347333
Matthew Savarese,1347334
Sanford Williams,1347335
Charles Miller,1347336
Brandon Borror-Chappell,1347337
Sean McDonald,1347339
Nicholas Cafero,1347340
Alexander Fabian,1347341
Paul Ruess,1347342
Andrew O'Shanick,1347343
Samuel Brennan,1347344
Thaddeus Potter,1347345
Jacob Mainwaring,1347346
Alexander Sneider,1347347
William Laverack,1347348
Renaldo McClinton,1347349
Richard Coleman,1347350
Margaret Osburn,1347352
Dan Iwrey,1347354
Ali Bloomston,1347355
Shawn Barry,1347356
Alexandra Weinroth,1347357
Ciera Dawn Washington,1347358
Felipe Fuentes,1347360
Glen Aucoin,1347362
Deke Sharon,1347364
Ed Boyer,1347366
Brandon Kitchel,1347367
Jasper Randall,1347368
Jeff Lewis,1347370
Laura Dickinson,567614
Candice Helfand,1347372
Windy Wagner,1347373
Jessica Rotter,1347374
Kari Kimmel,1347375
Kala Balch,1347376
Emily Benford,1347377
Brock Kelly,1226023
Brittney Alger,1128522
C.J. Perry,1326322
Burt Lancaster,13784
Montgomery Clift,12151
Deborah Kerr,20141
Donna Reed,17752
Frank Sinatra,4347
Philip Ober,2644
Mickey Shaughnessy,3442
Harry Bellaver,69026
John Dennis,134613
Merle Travis,121082
Tim Ryan,85996
Arthur Keegan,977392
Barbara Morrison,94994
Claude Akins,4307
George Reeves,11496
Jason Spevack,74151
Maureen Keiller,69423
Daniel Greene,42199
Ione Skye,3126
Marissa Jaret Winokur,76742
JoBeth Williams,10080
Brett Murphy,1225188
Evan Helmuth,114036
Johnny Sneed,98308
Greta Onieogou,1420715
Lizz Alexander,1578571
Brandon Craggs,63548
Shary Guthrie,1578572
Steve Levy,60673
Scott Severance,69421
Jessamy Finet,69422
Armando Riesco,19497
Zen Gesner,60672
Mark Andrada,135441
Charlotte Sullivan,1212960
Tim McCarver,217291
Olivia Williams,11616
Nyasha Hatendi,84070
Tim Preece,113360
Michael S. Ruscheinsky,84071
Eben Young,84073
Jaymes Butler,74225
Robert Seeliger,5755
Anna Botting,113361
Marianne Graffam,84067
Daphne Alexander,84068
Angelique Fernandez,84069
Milton Welsh,902
Alister Mazzotti,16716
Eli Wallach,3265
Kate Copeland,1591650
Soogi Kang,1184674
Robert Pugh,47643
Jeff Burrell,49491
Morgane Polanski,1571182
Glenn Conroy,1010055
Clayton Nemrow,1170767
Errol Trotman-Harewood,32854
Talin Lopez,145588
Joel Kirby,25677
Regine Hentschel,1572408
Brad Loree,69614
Bianca Kajlich,69616
Katee Sackhoff,51798
Thomas Ian Nicholas,21403
Tyra Banks,77897
Daisy McCrackin,159336
Billy Kay,177219
Gus Lynch,1672921
Lorena Gale,80348
Marisa Rudiak,175719
Brent Chapman,65811
Dan Joffre,61264
Brad Sihvon,62916
Kelly Nielson,1672954
Ryan McDonald,116834
Charisse Baker,58909
Natassia Malthe,21430
Kyle Labine,39353
Rick Rosenthal,33341
David Lewis,4095
Chris Edwards,1672959
Michael McCartney,1500398
Ananda Thorson,1672961
Victoria Davis,69482
Christina Brucato,69483
Siri Howard,69484
Daria Kalinina,974425
Matthew Faber,80541
Josiah Trager,109102
Bill Buell,76764
Eric Mabius,11867
Stacey Moseley,171300
Will Lyman,163671
Jill Ritchie,22124
E.E. Bell,173756
Peter Pasco,200145
Mario Larraza,157193
Patrick Cranshaw,58513
Tara Reid,1234
Teck Holmes,155801
Alex Burns,5395
Emily Rutherfurd,1233672
Kim Smith,141446
Hanna Verboom,69497
Douglas Sills,166645
Charles Keating,13937
Alex Dimitriades,75655
Teri Polo,10399
Matt O'Leary,71467
Rebecca Tilney,69503
Debra Mooney,69504
Rodney Pike,571504
Kristin Scott Thomas,5470
Hayden Christensen,17244
Ian Somerhalder,19211
Sam Robards,8213
Ryan O'Neal,31070
Jonathan Walker,1289296
Robert Klein,26715
Joy Philbin,1215492
Cynthia Santana,1778211
Ivan Martin,58543
Michael Graves,1771533
Danielle Panabaker,31838
Dee Jay Daniels,69507
Kelly Vitz,69508
Lynda Carter,44935
Steven Strait,54815
Jim Rash,161932
Dave Foley,21290
Kevin McDonald,58955
Malika Haqq,1568595
Khadijah Haqq,1234262
Will Harris,135786
Jayma Mays,34195
Jack Scalia,58792
Terry Press,1774125
Laura Johnson,42186
Max Kasch,52939
Angela Paton,1537
Loren Lester,34979
Suzie Plakson,8266
Monica McSwain,1225809
Beth Toussaint,68225
Adam Gobble,1774124
Megan Crawford,104742
Carl Gilliard,155308
Mary Kathleen Gordon,562701
Amber Mead,205394
Dey Young,39568
Jeanine Jackson,152355
Kristen Quintrall,109941
Denyce Lawton,155752
JoJo Wright,218973
Rachel Sterling,169677
Black Thomas,54506
Dustin Harnish,78265
Cameron Diskin,1189610
Braxton Davis,230990
Ben Hardle,1189611
Dallas Lovato,1189612
Trevor Sambrano,1189613
Christopher Jones,1019727
Eric Balfour,34489
Scot Zeller,149740
Steve Pink,3227
Marty Belafsky,60634
Keri Lynn Pratt,77803
Maria Canals-Barrera,85759
Wendy Schenker,155035
Jim Ferguson,1660386
Lisa Joyner,75336
Byron Allen,1238982
Patrick Stoner,1660396
Sam Rubin,92568
Charley Steiner,1214216
Jeff Michael,1425204
Sibila Vargas,1660387
Jane Yamamoto,1236042
Alexander Enberg,1219384
Joseph Feingold,1660405
Sherry Jennings,1660411
Austin L. Sorrels,1660414
Shawn Driscoll,1573322
Raquel Baldwin,1204169
Emma Roberts,34847
Chandra West,54634
Shirley Knight,28778
Meat Loaf,7470
Kevin Conway,27116
Erik Jensen,71824
Isabell O'Connor,94627
John Cronin,1614360
Lexa Doig,69574
Chuck Campbell,69575
Lisa Ryder,69576
Markus Parilo,180916
Jonathan Potts,23534
Melyssa Ade,85926
Todd Farmer,61117
Kristi Angus,158391
Hill Harper,57686
William Petersen,52267
David Asman,554382
Andrew Kraulis,219256
Derek Aasland,199822
Jennifer Melino,554383
Shaw Madson,186373
Art Carney,40176
Louise Fletcher,7071
Moses Gunn,6561
Antonio Fargas,84878
Curtis Credel,161503
Keith Colbert,981613
Jeff Ramsey,982374
Mark Simich,66660
Matthew Macfadyen,15576
Gabriel Jarret,92808
Patty McCormack,125026
Rance Howard,22250
Simon James,152306
Jay White,1089547
Wil Albert,157452
Keith MacKechnie,239021
Penny L. Moore,1089549
Janneke Arent,1089550
Flea,1237
Aimee Mann,4771
Philip Moon,1235
Jimmie Dale Gilmore,1239
James G. Hoosier,1242
Jon Polito,4253
Carlos Leon,58565
Christian Clemenson,41517
Dom Irrera,60275
Mike Gomez,162235
Marshall Manesh,116907
Harry Bugin,4510
Irene Olga López,6329
Luis Colina,66210
Leon Russom,169920
Ajgie Kirkland,1325966
Jerry Haleva,1000228
Jesse Flanagan,1667649
Wendy Braun,177164
Asia Carrera,132232
Kiva Dawson,154207
Anthony J. Sacco,1451618
Deborah Shelton,39574
Guy Boyd,19752
David Haskell,104385
Rebecca Stanley,104386
Monte Landis,44823
Linda Shaw,104388
Ty Randolph,104390
Rod Loomis,18361
Alexandra Day,104392
Cara Lott,104394
Brinke Stevens,97621
Barbara Peckinpaugh,100450
Brian Dennehy,6197
Brad Leland,60677
Marvin J. McIntyre,13003
Sheb Wooley,4080
Jon Kasdan,30368
Todd Allen,21484
Kenny Call,183968
Bill Thurman,39774
Meg Kasdan,133580
Dick Durock,82507
Gene Hartline,184792
Autry Ward,235345
Jake Kasdan,51851
Zeke Davidson,235347
Lois Geary,235348
Troy Ward,235349
Roy McAdams,194265
Joe Seneca,51546
Lynn Whitfield,16217
Patricia Gaul,133581
Amanda Wyss,13656
Earl Hindman,53285
Thomas Wilson Brown,57421
Ken Farmer,1885589
Sam Gauny,180529
Philippe Labro,69681
Jacques Perrin,20030
Jennifer Lopez,16866
Robert Blake,9287
Skipp Sudduth,33658
Aida Turturro,106791
Katie Gill,203801
Joe Bacino,1811956
John Belushi,7171
Lorraine Gary,8607
Murray Hamilton,8608
Christopher Lee,113
Robert Stack,2493
Lucille Benson,12430
Jordan Brian,1052333
Elisha Cook Jr.,3339
Bobby Di Cicco,27516
Dianne Kay,160250
Perry Lang,124783
J. Patrick McNamara,12439
Steven Mond,200296
Lionel Stander,4969
Dub Taylor,6463
Iggie Wolfington,151628
Joe Flaherty,59196
Susan Backlinie,8610
Kerry Sherman,1216889
Ross Noble,90440
Tommy Knight,446476
Gemma-Leah Devereux,969460
John McDonnell,63371
Deborah Duke,29931
Jody Thompson,1024312
Kim Director,4889
Jeffrey Donovan,52886
Tristine Skyler,69748
Stephen Barker Turner,69750
LL Cool J,36424
Naveen Andrews,5471
Oleg Taktarov,77351
Frank Ferrara,142159
Janet Wright,106460
Lucia Rijker,451
Paul Heyman,567257
Alice Poon,1470303
Melissa R. Stubbs,113208
Paul Wu,1224673
Yolanda Hughes-Heying,1674890
Jay Mahin,1674892
Simon Girard,1282744
Tom Farr,1674894
Eitan Kramer,1274904
Anatoly Zinoviev,119483
Victor Callender,1674898
Ruth Chiang,1296930
Shawn Stewart,1237738
Pink,77271
Michael Tadross,17630
Amy Whitmore,1674904
Flint Eagle,216224
Steven P. Park,930329
Susan Cannon,1674906
Kim D. Cannon,1674908
George Christy,1583695
Mischa Hausserman,19902
Peter Kosaka,1003550
Gabor Zsigovics,1674910
Vitali Makarov,559897
Anthony Palermo,170173
Oleg Ferdman,1674914
Philippe Soucy,1674923
Paulino Nunes,1233146
Peter von Berg,55437
Eugene Geylik,1674924
Barry Shurchin,163669
Ivan Smith,198707
Shane McMahon,1198964
Ola Sturik,1239345
Norman Yap,1674934
Kes Kwansa,1674935
George Ghali,209539
Luoyong Wang,133957
Jean Brassard,171946
Peter Blake,1674936
Ismail Bashey,128154
Angelo Pedari,1132170
Guy Ale,1348733
Damir Andrei,84248
Pedro Salvín,185165
Alice Benjamin,1674949
Ghiziane Alini,1674950
Dalila Alini,1674951
Michelle Leblanc,1674952
Scott Garland,1197789
Eddy Salim,1674954
Richard Labelle,1046057
John Kesler,1674955
François Paquette,1674956
Nick Sita,1674957
Thomas Karle,1674958
Richard Orlando,1674960
Xu Zhi,1674961
Léopold Boisvert,1674975
Jitka Svecova,1674976
Debbie-Anne Champagne,1674978
Lilly He,1674979
Florence Situ,1674980
Zoran Krzisnik,1674982
Vsevolod Malamud,1674985
Xinkang Tong,1674986
Bruno Mourani,1674990
Jamshied Sharifi,64186
Miyuki Sakamoto,554013
Sid Wilson,92311
Joey Jordison,92313
Paul Gray,92314
Chris Fehn,92315
James Root,92316
Craig Jones,92318
Shawn Crahan,92319
Mick Thomson,92320
Corey Taylor,92312
Toshihiro Itô,1675033
Larisa Eryomina,337009
Clark Gable,11492
Marilyn Monroe,3149
Thelma Ritter,7684
James Barton,98465
Estelle Winwood,47504
Rex Bell,974922
Vanessa Angel,25308
Chris Elliott,1534
William Jordan,101975
Nancy Frey-Jarecki,1824206
Richard Tyson,14700
Prudence Wright Holmes,951387
Rob Moran,162924
Mark Charpentier,7412
Brad Faxon,1076569
Linda Carola,1496718
Danny Murphy,1229514
David Shackelford,116908
Rick Barker,12772
Gretchen Treser,1824201
Suzan Hughes,1824202
Michael Corrente,77076
Libby Langdon,177692
Liza Oxnard,87021
Lorri Bagley,60019
Steve Tyler,1580198
Nancy Farrelly,1824208
Cynthia Farrelly Gesner,1824209
Chris Sanders,66193
Ving Rhames,10182
Zoe Caldwell,937681
Susan Hegarty,76003
Seymour Cassel,5950
Sara Tanaka,239981
Stephen McCole,71770
Kumar Pallana,8690
Andrew Wilson,71555
George Gaynes,57351
G. W. Bailey,27237
Leslie Easterbrook,22252
Michael Winslow,14672
David Graf,57353
Charlie Schlatter,77293
Andrej Annenski,1175597
Gregory Smith,20814
Phil Hartman,14104
Ann Magnuson,37042
Wendy Schaal,37600
Jim Brown,4774
Bruce Dern,6905
George Kennedy,12950
Clint Walker,40207
Harry Shearer,6008
Juan Carlos Hernández,116714
Jude Ciccolella,8693
Emilio Rivera,53257
Dawn Hudson,1506612
Dendrie Taylor,81462
John Apicella,152802
Florence Regina,1859363
Julie Remala,1859368
Kyle T. Heffner,31115
Joe Mazza,1058072
Jesse Beaton,21714
Maureen McVerry,1544214
Alex Nesic,131648
Don Bajema,1415659
Eddie Santiago,1524538
Arlen Escarpeta,78432
Lucas Ford,1859373
Cynthia Shope,1748090
Randy Mulkey,91333
Paul Ghiringhelli,1800204
Elaine Corral Kendall,1503027
Lee Whittaker,92508
John Beck,41269
Mary Gregory,69884
Brian Avery,30050
Don Keefer,104630
Mews Small,133774
Spencer Milligan,107304
Perry King,64457
Merrie Lynn Ross,69889
Tim Van Patten,44797
Roddy McDowall,7505
Stefan Arngrim,158489
Keith Knight,133799
Lisa Langlois,28246
Neil Clifford,1115101
Erin Noble,1104673
David Gardner,44153
Steve Pernie,944624
Robert Reece,1115102
Joseph Kelly,1115103
Emily Procter,6108
Zachary Levi,69899
Spencer Tracy,12147
Buddy Hackett,67393
Mickey Rooney,1937
Moe Howard,6777
Larry Fine,89613
Joe DeRita,105723
Ethel Merman,109897
Dick Shawn,19178
Phil Silvers,40178
Terry-Thomas,29427
Jonathan Winters,13593
Edie Adams,4098
Dorothy Provine,29717
Eddie 'Rochester' Anderson,98571
Jim Backus,2771
Ben Blue,104034
Joe E. Brown,3156
Alan Carney,105804
Chick Chandler,34286
Barrie Chase,127638
Lloyd Corrigan,34497
William Demarest,21510
Andy Devine,14966
Selma Diamond,127640
Paul Ford,127641
Stan Freberg,110654
Louise Glenn,127642
Leo Gorcey,89989
Sterling Holloway,34759
Marvin Kaplan,127643
Edward Everett Horton,2437
Don Knotts,27726
Charles Lane,29579
Mike Mazurki,84229
Charles McGraw,8233
Cliff Norton,116679
Zasu Pitts,34746
Carl Reiner,1895
Madlyn Rhue,127646
Roy Roberts,19400
Jimmy Durante,34745
Jack Benny,2492
Jerry Lewis,3663
Buster Keaton,8635
Nick Stewart,388960
Jesse White,93664
Sammee Tong,1237005
Doodles Weaver,89735
Arnold Stang,7332
Richard Jaeckel,58423
Katy Jurado,4069
Chill Wills,14001
Barry Sullivan,40433
Bob Dylan,1487
Luke Askew,8962
Richard Bright,3174
Matt Clark,2454
Rita Coolidge,84919
Jack Dodson,49353
Jack Elam,4965
Emilio Fernández,8259
Aurora Clavel,544591
Paul Fix,8496
L.Q. Jones,8262
Charles Martin Smith,1270
Rutanya Alda,80135
Rudy Wurlitzer,64065
Gene Evans,89582
Jorge Russek,31321
Claudia Bryar,31266
John Davis Chandler,32786
Michael T. Mikler,24324
Walter Kelley,67064
Donnie Fritts,1013613
Sam Peckinpah,7767
Elizabeth Dupeyrón,553157
Lesley-Anne Down,57399
Alan Webb,14820
